category	over_represented_pvalue	under_represented_pvalue	numDEInCat	numInCat	term	ontology	p_adjust_over_represented	p_adjust_under_represented
GO:0044706	0.00761239922886198	0.998047229734455	7	322	multi-multicellular organism process	BP	0.617482575266598	1
GO:0009746	0.00761429639334262	0.998047071146565	7	315	response to hexose	BP	0.617482575266598	1
GO:0051055	0.00763034984027023	0.999297173617065	3	60	negative regulation of lipid biosynthetic process	BP	0.617482575266598	1
GO:0008028	0.00765846056170904	0.999296704450804	3	53	monocarboxylic acid transmembrane transporter activity	MF	0.617482575266598	1
GO:0061000	0.00776174779892909	0.999700080176362	2	17	negative regulation of dendritic spine development	BP	0.617482575266598	1
GO:0005342	0.00779370697294996	0.998544667045656	5	156	organic acid transmembrane transporter activity	MF	0.617482575266598	1
GO:0030554	0.00786871417194946	0.996319780209577	20	1390	adenyl nucleotide binding	MF	0.617482575266598	1
GO:0002407	0.00793023790449799	0.999685559859465	2	20	dendritic cell chemotaxis	BP	0.617482575266598	1
GO:0015172	0.00794127566805867	0.99968948355049	2	17	acidic amino acid transmembrane transporter activity	MF	0.617482575266598	1
GO:0003979	0.00797548825272266	1	1	1	UDP-glucose 6-dehydrogenase activity	MF	0.617482575266598	1
GO:0006065	0.00797548825272266	1	1	1	UDP-glucuronate biosynthetic process	BP	0.617482575266598	1
GO:1990266	0.00798244702953105	0.998847587238349	4	123	neutrophil migration	BP	0.617482575266598	1
GO:0006641	0.00799742175689613	0.998848005557538	4	107	triglyceride metabolic process	BP	0.617482575266598	1
GO:0005506	0.00811341271613285	0.998467706273553	5	173	iron ion binding	MF	0.617482575266598	1
GO:1901653	0.00818421041891014	0.9974342335724	9	458	cellular response to peptide	BP	0.617482575266598	1
GO:0034255	0.00820116937067859	1	1	1	regulation of urea metabolic process	BP	0.617482575266598	1
GO:0038185	0.00820116937067859	1	1	1	intracellular bile acid receptor signaling pathway	BP	0.617482575266598	1
GO:0045848	0.00820116937067859	1	1	1	positive regulation of nitrogen utilization	BP	0.617482575266598	1
GO:1901557	0.00820116937067859	1	1	1	response to fenofibrate	BP	0.617482575266598	1
GO:1902122	0.00820116937067859	1	1	1	chenodeoxycholic acid binding	MF	0.617482575266598	1
GO:1903314	0.00820116937067859	1	1	1	regulation of nitrogen cycle metabolic process	BP	0.617482575266598	1
GO:1905695	0.00820116937067859	1	1	1	positive regulation of phosphatidic acid biosynthetic process	BP	0.617482575266598	1
GO:2000213	0.00820116937067859	1	1	1	positive regulation of glutamate metabolic process	BP	0.617482575266598	1
GO:2001248	0.00820116937067859	1	1	1	regulation of ammonia assimilation cycle	BP	0.617482575266598	1
GO:2001250	0.00820116937067859	1	1	1	positive regulation of ammonia assimilation cycle	BP	0.617482575266598	1
GO:0045639	0.00835187883083644	0.998780063253436	4	115	positive regulation of myeloid cell differentiation	BP	0.617482575266598	1
GO:0010675	0.00837703931074162	0.998406208283669	5	169	regulation of cellular carbohydrate metabolic process	BP	0.617482575266598	1
GO:0042626	0.008379808416127	0.998779027530087	4	98	ATPase-coupled transmembrane transporter activity	MF	0.617482575266598	1
GO:0004879	0.0084777460715703	0.999192764628186	3	52	nuclear receptor activity	MF	0.617482575266598	1
GO:0098531	0.0084777460715703	0.999192764628186	3	52	ligand-activated transcription factor activity	MF	0.617482575266598	1
GO:0004506	0.0085131116005666	1	1	1	squalene monooxygenase activity	MF	0.617482575266598	1
GO:0006577	0.00854700676358056	0.999650900754305	2	18	amino-acid betaine metabolic process	BP	0.617482575266598	1
GO:0043322	0.00855477456121715	1	1	1	negative regulation of natural killer cell degranulation	BP	0.617482575266598	1
GO:0070238	0.00855477456121715	1	1	1	activated T cell autonomous cell death	BP	0.617482575266598	1
GO:0070239	0.00855477456121715	1	1	1	regulation of activated T cell autonomous cell death	BP	0.617482575266598	1
GO:0070241	0.00855477456121715	1	1	1	positive regulation of activated T cell autonomous cell death	BP	0.617482575266598	1
GO:0004452	0.00858575925011268	1	1	1	isopentenyl-diphosphate delta-isomerase activity	MF	0.617482575266598	1
GO:0010566	0.00859441115474899	0.999643320595787	2	21	regulation of ketone biosynthetic process	BP	0.617482575266598	1
GO:0060457	0.00871940611272555	0.999632954304183	2	23	negative regulation of digestive system process	BP	0.617482575266598	1
GO:0030729	0.00878304006892034	1	1	1	acetoacetate-CoA ligase activity	MF	0.617482575266598	1
GO:0015362	0.00878420553416339	1	1	1	high-affinity sodium:dicarboxylate symporter activity	MF	0.617482575266598	1
GO:0047865	0.00878564045824695	1	1	1	dimethylglycine dehydrogenase activity	MF	0.617482575266598	1
GO:0005975	0.0088072189236229	0.997010310973369	10	560	carbohydrate metabolic process	BP	0.617482575266598	1
GO:0008398	0.00881692744866299	1	1	1	sterol 14-demethylase activity	MF	0.617482575266598	1
GO:0033488	0.00881692744866299	1	1	1	cholesterol biosynthetic process via 24,25-dihydrolanosterol	BP	0.617482575266598	1
GO:0062076	0.00882732552356823	1	1	1	acyl-CoA delta5-desaturase activity	MF	0.617482575266598	1
GO:0018153	0.00883532139355938	1	1	1	isopeptide cross-linking via N6-(L-isoglutamyl)-L-lysine	BP	0.617482575266598	1
GO:0018262	0.00883532139355938	1	1	1	isopeptide cross-linking	BP	0.617482575266598	1
GO:0018277	0.00883532139355938	1	1	1	protein deamination	BP	0.617482575266598	1
GO:0050568	0.00883532139355938	1	1	1	protein-glutamine glutaminase activity	MF	0.617482575266598	1
GO:0120294	0.00883532139355938	1	1	1	peptide serotonyltransferase activity	MF	0.617482575266598	1
GO:0120295	0.00883532139355938	1	1	1	histone serotonyltransferase activity	MF	0.617482575266598	1
GO:0120296	0.00883532139355938	1	1	1	peptide dopaminyltransferase activity	MF	0.617482575266598	1
GO:0120297	0.00883532139355938	1	1	1	histone dopaminyltransferase activity	MF	0.617482575266598	1
GO:0120299	0.00883532139355938	1	1	1	peptide histaminyltransferase activity	MF	0.617482575266598	1
GO:0051630	0.00884110935983568	1	1	1	acetylcholine uptake	BP	0.617482575266598	1
GO:0051631	0.00884110935983568	1	1	1	regulation of acetylcholine uptake	BP	0.617482575266598	1
GO:0003882	0.00884152706022154	1	1	1	CDP-diacylglycerol-serine O-phosphatidyltransferase activity	MF	0.617482575266598	1
GO:0061853	0.00884152706022154	1	1	1	regulation of neuroblast migration	BP	0.617482575266598	1
GO:0061855	0.00884152706022154	1	1	1	negative regulation of neuroblast migration	BP	0.617482575266598	1
GO:0002319	0.00884152706022155	1	1	1	memory B cell differentiation	BP	0.617482575266598	1
GO:0004420	0.00884152706022155	1	1	1	hydroxymethylglutaryl-CoA reductase (NADPH) activity	MF	0.617482575266598	1
GO:0015164	0.00884152706022155	1	1	1	glucuronoside transmembrane transporter activity	MF	0.617482575266598	1
GO:0015779	0.00884152706022155	1	1	1	glucuronoside transport	BP	0.617482575266598	1
GO:0016203	0.00884152706022155	1	1	1	muscle attachment	BP	0.617482575266598	1
GO:0042556	0.00884152706022155	1	1	1	eukaryotic elongation factor-2 kinase regulator activity	MF	0.617482575266598	1
GO:0042557	0.00884152706022155	1	1	1	eukaryotic elongation factor-2 kinase activator activity	MF	0.617482575266598	1
GO:0047619	0.00884152706022155	1	1	1	acylcarnitine hydrolase activity	MF	0.617482575266598	1
GO:0050459	0.00884152706022155	1	1	1	ethanolamine-phosphate phospho-lyase activity	MF	0.617482575266598	1
GO:0140823	0.00884152706022155	1	1	1	histone kinase activity (H2B-S36 specific)	MF	0.617482575266598	1
GO:1990675	0.00884152706022155	1	1	1	Golgi medial cisterna membrane	CC	0.617482575266598	1
GO:1990676	0.00884152706022155	1	1	1	Golgi trans cisterna membrane	CC	0.617482575266598	1
GO:0071394	0.0089078547041707	0.999626456072608	2	19	cellular response to testosterone stimulus	BP	0.61878146017316	1
GO:0071375	0.00891398630444863	0.99739045931876	8	382	cellular response to peptide hormone stimulus	BP	0.61878146017316	1
GO:0010984	0.00900575593841733	0.999610496066379	2	27	regulation of lipoprotein particle clearance	BP	0.619396016843712	1
GO:0032616	0.00901229408565848	0.999619780496681	2	19	interleukin-13 production	BP	0.619396016843712	1
GO:0032656	0.00901229408565848	0.999619780496681	2	19	regulation of interleukin-13 production	BP	0.619396016843712	1
GO:1902644	0.00903066830494162	0.999616947005878	2	20	tertiary alcohol metabolic process	BP	0.619396016843712	1
GO:0036296	0.0092785885344544	0.999082862520964	3	59	response to increased oxygen levels	BP	0.634506335583806	1
GO:0019218	0.00931257499872912	0.998595699391121	4	118	regulation of steroid metabolic process	BP	0.634940758889611	1
GO:0006089	0.00949895065783308	0.999583280608825	2	22	lactate metabolic process	BP	0.645004766555138	1
GO:0045475	0.00951632571102372	0.999586992905583	2	19	locomotor rhythm	BP	0.645004766555138	1
GO:0006740	0.0097064138685521	0.999574385086067	2	19	NADPH regeneration	BP	0.655953739581534	1
GO:0042149	0.00998538232873578	0.998989278469106	3	54	cellular response to glucose starvation	BP	0.67282736002159	1
GO:0034284	0.0100625738053112	0.997277601327876	7	332	response to monosaccharide	BP	0.676046076972617	1
GO:0120020	0.0101200103045894	0.9995427662398	2	21	cholesterol transfer activity	MF	0.677922672794606	1
GO:0047006	0.0103459014895158	0.999973327707439	1	2	17-alpha,20-alpha-dihydroxypregn-4-en-3-one dehydrogenase activity	MF	0.691040053850597	1
GO:0044241	0.010469875932826	0.999518508107696	2	21	lipid digestion	BP	0.697293737126212	1
GO:0051046	0.010743422359063	0.995839600123575	12	779	regulation of secretion	BP	0.713443975561243	1
GO:0010906	0.0108921319297676	0.99828152112067	4	117	regulation of glucose metabolic process	BP	0.719591439969568	1
GO:0072349	0.0109117846889032	0.999489235151825	2	20	modified amino acid transmembrane transporter activity	MF	0.719591439969568	1
GO:0098856	0.0109299478848143	0.999482503221302	2	23	intestinal lipid absorption	BP	0.719591439969568	1
GO:0071248	0.0109817320503121	0.997343250885321	6	245	cellular response to metal ion	BP	0.720935020914345	1
GO:0042219	0.0111992853545041	0.999462974060059	2	23	cellular modified amino acid catabolic process	BP	0.728284557247595	1
GO:0002298	0.0112699789386345	0.999968335408795	1	2	CD4-positive, CD25-positive, alpha-beta regulatory T cell differentiation involved in immune response	BP	0.728284557247595	1
GO:0032832	0.0112699789386345	0.999968335408795	1	2	regulation of CD4-positive, CD25-positive, alpha-beta regulatory T cell differentiation involved in immune response	BP	0.728284557247595	1
GO:0032834	0.0112699789386345	0.999968335408795	1	2	positive regulation of CD4-positive, CD25-positive, alpha-beta regulatory T cell differentiation involved in immune response	BP	0.728284557247595	1
GO:0022626	0.0112790729802439	0.99878190139264	3	125	cytosolic ribosome	CC	0.728284557247595	1
GO:0120015	0.0112838622265807	0.999458514372649	2	22	sterol transfer activity	MF	0.728284557247595	1
GO:0050992	0.0113538593135088	0.999967860936395	1	2	dimethylallyl diphosphate biosynthetic process	BP	0.728708450967854	1
GO:0050993	0.0113538593135088	0.999967860936395	1	2	dimethylallyl diphosphate metabolic process	BP	0.728708450967854	1
GO:0071605	0.0114227012395449	0.999443501363383	2	25	monocyte chemotactic protein-1 production	BP	0.729053906613952	1
GO:0071637	0.0114227012395449	0.999443501363383	2	25	regulation of monocyte chemotactic protein-1 production	BP	0.729053906613952	1
GO:0016655	0.0115715345971406	0.999426432583083	2	30	oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor	MF	0.7365073419349	1
GO:0043536	0.011867056359047	0.998706100411363	3	78	positive regulation of blood vessel endothelial cell migration	BP	0.753230259563048	1
GO:0044070	0.0119679839469264	0.998059559491581	4	116	regulation of anion transport	BP	0.757208003451535	1
GO:0016628	0.0119956353421403	0.999400459504612	2	25	oxidoreductase activity, acting on the CH-CH group of donors, NAD or NADP as acceptor	MF	0.757208003451535	1
GO:0050872	0.0120677665771205	0.999402311246722	2	21	white fat cell differentiation	BP	0.75786621014328	1
GO:0031966	0.0121263850549257	0.995943704390975	9	569	mitochondrial membrane	CC	0.75786621014328	1
GO:0047020	0.0121297377126957	0.999963303855799	1	2	15-hydroxyprostaglandin-D dehydrogenase (NADP+) activity	MF	0.75786621014328	1
GO:0048643	0.0121379973596521	0.999394894031537	2	22	positive regulation of skeletal muscle tissue development	BP	0.75786621014328	1
GO:0000254	0.0123862238995721	0.999961730555972	1	2	C-4 methylsterol oxidase activity	MF	0.771269015014821	1
GO:0000305	0.0125488219491652	0.999354837580826	2	27	response to oxygen radical	BP	0.777931642617105	1
GO:1903531	0.012560936563126	0.997356253251085	5	195	negative regulation of secretion by cell	BP	0.777931642617105	1
GO:0061646	0.012596858059851	0.999960413661588	1	2	positive regulation of glutamate neurotransmitter secretion in response to membrane depolarization	BP	0.778059160325795	1
GO:0034764	0.0126789752336465	0.996832990214968	6	269	positive regulation of transmembrane transport	BP	0.780218851134066	1
GO:0120256	0.012703252017128	0.99995973995918	1	2	olefinic compound catabolic process	BP	0.780218851134066	1
GO:0090023	0.0127336932225823	0.99934178605233	2	26	positive regulation of neutrophil chemotaxis	BP	0.780218851134066	1
GO:0015849	0.0128310154941904	0.996361806938029	7	335	organic acid transport	BP	0.782281504748936	1
GO:0098590	0.0128616388954795	0.993914620642891	18	1290	plasma membrane region	CC	0.782281504748936	1
GO:0071310	0.0128785484973569	0.992942453570505	29	2702	cellular response to organic substance	BP	0.782281504748936	1
GO:1904797	0.0129379251022176	0.999958233744975	1	2	negative regulation of core promoter binding	BP	0.782281504748936	1
GO:0009719	0.0130341773871374	0.99329151030617	23	1969	response to endogenous stimulus	BP	0.782281504748936	1
GO:1905693	0.013037737847865	0.999957584671841	1	2	regulation of phosphatidic acid biosynthetic process	BP	0.782281504748936	1
GO:0008514	0.0130778795878658	0.997223950700103	5	175	organic anion transmembrane transporter activity	MF	0.782281504748936	1
GO:0071624	0.0131206022240005	0.999309528641712	2	27	positive regulation of granulocyte chemotaxis	BP	0.782281504748936	1
GO:0035731	0.0132325235261238	0.999941781437376	1	3	dinitrosyl-iron complex binding	MF	0.782281504748936	1
GO:0044558	0.0133036125664655	0.999955831126559	1	2	uterine smooth muscle relaxation	BP	0.782281504748936	1
GO:1900719	0.0133036125664655	0.999955831126559	1	2	regulation of uterine smooth muscle relaxation	BP	0.782281504748936	1
GO:1900721	0.0133036125664655	0.999955831126559	1	2	positive regulation of uterine smooth muscle relaxation	BP	0.782281504748936	1
GO:0016107	0.0133120976784103	0.999955774575206	1	2	sesquiterpenoid catabolic process	BP	0.782281504748936	1
GO:0016487	0.0133120976784103	0.999955774575206	1	2	farnesol metabolic process	BP	0.782281504748936	1
GO:0016488	0.0133120976784103	0.999955774575206	1	2	farnesol catabolic process	BP	0.782281504748936	1
GO:0045550	0.0133120976784103	0.999955774575206	1	2	geranylgeranyl reductase activity	MF	0.782281504748936	1
GO:0006808	0.01349115864823	0.999954572678595	1	2	regulation of nitrogen utilization	BP	0.790499876729567	1
GO:0010035	0.0135645676329817	0.994576623113014	12	820	response to inorganic substance	BP	0.790499876729567	1
GO:0010038	0.0136021918743538	0.995366888028867	9	508	response to metal ion	BP	0.790499876729567	1
GO:0045827	0.013623969673365	0.999953670741515	1	2	negative regulation of isoprenoid metabolic process	BP	0.790499876729567	1
GO:1900053	0.013623969673365	0.999953670741515	1	2	negative regulation of retinoic acid biosynthetic process	BP	0.790499876729567	1
GO:0061695	0.0137937222855884	0.996492371051743	6	259	transferase complex, transferring phosphorus-containing groups	CC	0.798333392836184	1
GO:0047787	0.0139032151737674	0.99995174522572	1	2	delta4-3-oxosteroid 5beta-reductase activity	MF	0.802648681024254	1
GO:0034383	0.0139424853649507	0.999236870602179	2	31	low-density lipoprotein particle clearance	BP	0.802898461730505	1
GO:1990826	0.0140333134576174	0.999950834660456	1	2	nucleoplasmic periphery of the nuclear pore complex	CC	0.806108608289186	1
